lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,temperature,alpha_prior,temperature_prior,pe,value.1,value.2,theta.1,theta.2,log_lik
# Adaptation terminated
# Step size = 0.152006
# Diagonal elements of inverse mass matrix:
# 0.648707, 1.61908
-15.825,1,0.152006,2,3,0,15.9564,0.516213,4.07925,0.618633,12.8254,0.358581,-0.940444,0.826523,0.00157361,0.998426,-12.6197
-13.7551,0.990411,0.152006,3,7,0,16.4041,0.686633,4.71981,0.234172,15.7811,0.177112,-0.986665,0.944499,0.000195305,0.999805,-10.5056
-13.8366,0.977901,0.152006,2,7,0,14.6189,0.742217,6.76738,0.430302,3.94917,0.124073,-0.993425,0.968016,3.20557e-06,0.999997,-10.6862
-13.9623,0.996322,0.152006,3,11,0,14.579,0.698725,5.77818,0.168408,1.11434,0.165056,-0.988419,0.950273,2.65698e-05,0.999973,-10.8215
-13.5629,0.990845,0.152006,4,31,0,14.88,0.899674,9.63062,0.116719,3.87733,0.0199282,-0.999818,0.998001,5.23677e-09,1,-9.77017
-13.5873,0.979277,0.152006,3,15,0,16.4653,0.830432,9.27532,0.75671,19.5873,0.0558534,-0.998626,0.990529,1.49309e-08,1,-10.2355
-14.092,0.997649,0.152006,3,15,0,14.6604,0.931458,11.274,0.0222416,13.5151,0.00935193,-0.999959,0.999359,1.79281e-10,1,-9.938
-13.5485,0.998195,0.152006,4,31,0,15.3349,0.900477,10.1801,0.180503,0.33194,0.0196135,-0.999823,0.998048,1.75867e-09,1,-9.74969
-13.4542,0.998297,0.152006,4,23,0,14.2045,0.746209,5.38193,0.294805,13.7461,0.120523,-0.993791,0.969412,4.18327e-05,0.999958,-10.1641
-13.496,0.994054,0.152006,3,15,0,13.9218,0.849837,6.10331,0.019754,7.93858,0.044081,-0.999136,0.993381,6.5745e-06,0.999993,-9.88628
-13.5534,0.999541,0.152006,4,23,0,13.6457,0.857078,6.16158,0.906927,0.387087,0.0400188,-0.999285,0.99428,5.71637e-06,0.999994,-9.90802
-13.8218,0.997663,0.152006,4,31,0,14.2607,0.736396,6.54695,0.77409,19.8097,0.129317,-0.992865,0.965912,5.02761e-06,0.999995,-10.6692
-14.0285,0.979622,0.152006,3,11,0,15.2671,0.655769,3.63978,0.0165321,1.25305,0.208908,-0.981388,0.928087,0.00157577,0.998424,-10.6354
-13.4833,0.998509,0.152006,2,7,0,14.5419,0.745,4.58446,0.909621,11.3951,0.121593,-0.993682,0.968994,0.000187318,0.999813,-10.089
-13.6784,0.992069,0.152006,3,7,0,13.7449,0.762162,4.03124,0.351129,11.1983,0.106734,-0.995112,0.974615,0.000493989,0.999506,-10.1438
-13.6731,0.999765,0.152006,3,11,0,13.8228,0.750388,3.98909,0.0960208,14.4852,0.116848,-0.994159,0.970833,0.00055902,0.999441,-10.1635
-13.8078,0.98423,0.152006,3,13,0,17.9718,0.910692,9.09908,0.789359,11.8733,0.0158248,-0.999884,0.998587,1.44421e-08,1,-9.90418
-13.6736,1,0.152006,3,7,0,13.815,0.90703,9.62554,0.698417,17.4824,0.0171373,-0.999864,0.998407,5.1472e-09,1,-9.81282
-13.9451,0.997607,0.152006,3,15,0,14.2224,0.902466,14.2141,0.497445,19.6943,0.0188449,-0.999837,0.998162,5.90424e-13,1,-9.93309
-13.707,0.998279,0.152006,4,27,0,14.1712,0.866544,6.02521,0.551656,12.7246,0.0349864,-0.99945,0.995331,7.2369e-06,0.999993,-9.99148
-15.7464,0.953014,0.152006,3,7,0,16.3292,0.915776,4.22768,0.132599,15.8661,0.0140867,-0.999908,0.998814,0.000225852,0.999774,-11.3925
-15.3416,0.994927,0.152006,3,15,0,16.986,0.94592,7.97421,0.846599,10.2355,0.00583228,-0.999984,0.999685,1.2415e-07,1,-10.9405
-15.9007,0.999049,0.152006,3,7,0,16.0411,0.953183,7.44489,0.128689,1.18001,0.00437397,-0.999991,0.999795,3.52877e-07,1,-11.3374
-15.581,1,0.152006,2,3,0,15.983,0.951694,8.25431,0.630829,2.79062,0.00465613,-0.99999,0.999775,7.03278e-08,1,-11.084
-15.2801,1,0.152006,3,7,0,15.7995,0.946829,8.3702,0.738961,2.70356,0.00563824,-0.999985,0.9997,5.62714e-08,1,-10.878
-14.0781,1,0.152006,4,15,0,15.6908,0.913663,15.1361,0.465998,0.648078,0.0147972,-0.999898,0.998722,8.93106e-14,1,-9.84575
-13.5476,0.999549,0.152006,4,31,0,14.2261,0.876793,7.25767,0.263989,9.17574,0.0298993,-0.999596,0.996316,6.18843e-07,0.999999,-9.85773
-13.4564,0.999845,0.152006,3,7,0,13.5968,0.865776,7.08427,0.316325,7.67432,0.0353831,-0.999438,0.995251,9.06306e-07,0.999999,-9.82886
-15.5605,0.993603,0.152006,4,23,0,17.243,0.96246,16.9681,0.221168,19.3655,0.00281454,-0.999996,0.999894,1.91624e-15,1,-10.189
-13.3269,0.997238,0.152006,4,19,0,16.5059,0.808235,6.90973,0.0802494,17.7676,0.070843,-0.997812,0.986415,1.64982e-06,0.999998,-9.97585
-13.6692,0.999452,0.152006,4,23,0,13.8973,0.911812,11.081,0.884871,16.4328,0.0154333,-0.99989,0.998639,2.81817e-10,1,-9.75059
-15.7342,0.993618,0.152006,4,15,0,16.1908,0.962587,17.702,0.987669,19.9445,0.00279551,-0.999996,0.999895,4.42327e-16,1,-10.1246
-15.7984,0.999825,0.152006,3,7,0,15.8765,0.963982,17.5796,0.336215,8.68417,0.00259123,-0.999997,0.999907,5.62863e-16,1,-10.1972
-13.5124,0.999478,0.152006,4,31,0,16.0376,0.883092,10.9956,0.307401,19.0311,0.0269613,-0.99967,0.996848,3.79863e-10,1,-9.84541
-14.1193,0.988731,0.152006,3,7,0,14.1959,0.852005,12.1538,0.426266,15.3348,0.0428453,-0.999182,0.993659,4.71828e-11,1,-10.6147
-13.8854,0.999464,0.152006,4,15,0,14.359,0.864602,12.0863,0.0657646,2.5887,0.035993,-0.999419,0.995127,4.94235e-11,1,-10.3096
-14.0169,0.997802,0.152006,2,3,0,14.049,0.864822,12.5569,0.321911,9.92478,0.0358786,-0.999422,0.99515,1.9589e-11,1,-10.4166
-13.398,0.999638,0.152006,4,23,0,14.6918,0.845129,8.88347,0.908717,4.73275,0.0468192,-0.999027,0.992749,2.93969e-08,1,-9.96576
-13.8162,0.993597,0.152006,4,23,0,14.6181,0.901669,13.5321,0.31001,14.9109,0.0191511,-0.999831,0.998117,2.28912e-12,1,-9.87373
-14.9401,0.985936,0.152006,4,15,0,15.0303,0.882527,16.1518,0.908515,12.2089,0.0272191,-0.999664,0.996802,1.45896e-14,1,-10.8118
-15.5907,0.999296,0.152006,4,15,0,16.6993,0.944161,18.8825,0.994943,10.9427,0.00621646,-0.999982,0.999653,4.46681e-17,1,-9.70583
-13.9609,0.996331,0.152006,4,23,0,17.1654,0.896583,6.92249,0.170353,19.4417,0.0211614,-0.999795,0.997812,1.12574e-06,0.999999,-10.097
-14.9633,0.977618,0.152006,4,19,0,17.0085,0.896226,16.9777,0.465131,0.831173,0.0213063,-0.999792,0.997789,2.58241e-15,1,-10.5347
-14.846,0.999946,0.152006,4,15,0,15.4159,0.938622,17.689,0.592312,11.2522,0.00750623,-0.999973,0.999539,4.93643e-16,1,-9.71114
-14.4649,0.995229,0.152006,4,23,0,15.6272,0.940922,11.0352,0.586254,12.0265,0.00695603,-0.999977,0.999589,2.80789e-10,1,-10.178
-14.4406,1,0.152006,1,1,0,14.4693,0.940295,11.0184,0.0438356,2.88806,0.00710394,-0.999976,0.999576,2.90814e-10,1,-10.164
-13.8718,0.997853,0.152006,2,7,0,14.8104,0.924547,12.0337,0.50509,3.63833,0.0113216,-0.99994,0.999146,4.04736e-11,1,-9.78053
-13.5158,0.998443,0.152006,4,31,0,15.2521,0.896762,9.96746,0.758415,11.3802,0.0210888,-0.999796,0.997823,2.71988e-09,1,-9.74982
-13.4434,0.997371,0.152006,4,23,0,14.8555,0.852867,6.48547,0.247533,0.96415,0.0423591,-0.9992,0.993768,3.0786e-06,0.999997,-9.84971
-13.4585,0.994884,0.152006,3,15,0,13.9536,0.796877,7.374,0.580307,3.80459,0.0791133,-0.997284,0.98393,7.19592e-07,0.999999,-10.1797
-14.4494,0.996242,0.152006,3,15,0,14.9135,0.685189,3.03239,0.394764,5.18523,0.178568,-0.986444,0.943785,0.00414302,0.995857,-10.8648
-14.5456,0.990298,0.152006,3,7,0,14.9055,0.668259,6.05039,0.922845,3.51603,0.195881,-0.983666,0.935018,2.00593e-05,0.99998,-11.4832
-14.7925,0.99611,0.152006,4,19,0,15.5989,0.933223,7.84556,0.101997,14.5976,0.00887848,-0.999963,0.999407,1.64365e-07,1,-10.5831
-15.2482,0.999326,0.152006,4,19,0,16.7445,0.955378,17.437,0.677301,2.37925,0.00397432,-0.999992,0.999823,7.66628e-16,1,-9.90131
-16.2537,0.993035,0.152006,2,5,0,16.4108,0.968472,17.9151,0.864411,19.5558,0.00198605,-0.999998,0.999937,2.84847e-16,1,-10.3937
-14.4923,0.998026,0.152006,4,23,0,17.4824,0.944634,12.3216,0.566781,16.427,0.006112,-0.999982,0.999662,2.13985e-11,1,-10.0998
-14.3452,0.99942,0.152006,3,15,0,14.8892,0.940249,15.2023,0.821038,11.0951,0.00711491,-0.999976,0.999575,6.95986e-14,1,-9.76416
-13.5683,0.996686,0.152006,4,15,0,14.9198,0.873282,11.0778,0.325874,12.0742,0.0315992,-0.99955,0.995996,3.40489e-10,1,-9.96908
-13.9114,0.98339,0.152006,2,7,0,14.6288,0.901164,7.48239,0.704436,14.6191,0.0193462,-0.999828,0.998088,3.66693e-07,1,-10.0413
-13.7484,0.996818,0.152006,4,15,0,14.383,0.848462,5.22995,0.213109,9.9658,0.0448726,-0.999105,0.9932,3.64135e-05,0.999964,-10.0527
-13.9809,1,0.152006,4,31,0,14.2715,0.898685,14.2246,0.4891,15.3956,0.0203188,-0.999811,0.997941,5.90748e-13,1,-10.0017
-14.2544,0.996318,0.152006,3,15,0,15.0614,0.934491,15.4852,0.873673,16.4849,0.00854601,-0.999966,0.99944,4.04973e-14,1,-9.71683
-14.1854,1,0.152006,3,7,0,14.3045,0.925306,15.6459,0.859929,10.3883,0.0110963,-0.999942,0.999171,3.06148e-14,1,-9.74326
-14.3235,0.99939,0.152006,2,7,0,14.4026,0.931678,16.0999,0.0774893,16.8862,0.00929226,-0.999959,0.999365,1.20516e-14,1,-9.71752
-14.8348,0.99084,0.152006,4,19,0,17.0114,0.650957,2.84145,0.742067,2.31049,0.213977,-0.980456,0.925313,0.00656534,0.993435,-11.2483
-13.6017,0.97782,0.152006,3,11,0,16.015,0.84212,9.85416,0.90237,1.7489,0.0486097,-0.998953,0.992325,4.50085e-09,1,-10.1974
-13.3125,0.996768,0.152006,4,15,0,13.8597,0.840855,7.84003,0.967393,18.111,0.0493715,-0.998921,0.992143,2.30151e-07,1,-9.86714
-13.4566,0.997833,0.152006,4,19,0,13.6085,0.880765,8.25774,0.159184,16.0149,0.0280299,-0.999644,0.996658,8.49606e-08,1,-9.7859
-13.3626,0.993109,0.152006,2,7,0,13.8976,0.869527,8.80446,0.912672,4.41097,0.0334666,-0.999496,0.995634,3.03695e-08,1,-9.78551
-15.0894,0.991089,0.152006,4,23,0,15.8507,0.95778,15.1214,0.809238,13.1296,0.00355875,-0.999994,0.99985,7.7468e-14,1,-10.191
-14.6355,0.998773,0.152006,4,15,0,15.4192,0.879574,15.2455,0.905189,19.7206,0.0285843,-0.99963,0.996558,8.90565e-14,1,-10.6824
-14.3199,0.999272,0.152006,3,7,0,14.8393,0.885533,14.732,0.430773,9.30172,0.0258619,-0.999696,0.99704,2.35158e-13,1,-10.391
-14.7636,0.99525,0.152006,4,31,0,15.2906,0.904279,16.9337,0.0569208,4.67393,0.0181572,-0.999848,0.998262,2.66822e-15,1,-10.275
-15.4233,0.98644,0.152006,4,25,0,15.9186,0.949314,8.33813,0.0614965,14.2174,0.00512501,-0.999987,0.99974,5.97301e-08,1,-10.9749
-14.6806,0.999199,0.152006,3,15,0,16.0122,0.873855,15.0026,0.163372,12.913,0.0313188,-0.999557,0.996049,1.49912e-13,1,-10.8011
-13.7134,0.995988,0.152006,2,5,0,15.0851,0.911185,12.6897,0.0126773,16.3166,0.0156517,-0.999887,0.99861,1.16079e-11,1,-9.73779
-13.2999,0.996727,0.152006,4,31,0,14.1569,0.837573,7.24688,0.422061,4.49725,0.051373,-0.998834,0.991656,7.42671e-07,0.999999,-9.84
-14.2296,0.972901,0.152006,3,15,0,14.6528,0.845803,12.1204,0.625131,9.15436,0.0464225,-0.999043,0.992842,5.26882e-11,1,-10.7603
-13.7106,0.999977,0.152006,4,19,0,14.4861,0.888424,12.4967,0.191371,5.78087,0.0245883,-0.999725,0.997257,1.90746e-11,1,-9.94859
-14.2555,0.990085,0.152006,3,11,0,14.3791,0.931798,10.0267,0.337772,16.1365,0.00925985,-0.99996,0.999368,2.14491e-09,1,-10.1133
-14.1472,0.998458,0.152006,3,15,0,15.1957,0.935904,13.8772,0.687565,6.55808,0.0081829,-0.999968,0.999476,9.90596e-13,1,-9.78435
-13.4528,0.9766,0.152006,5,31,0,16.9977,0.746324,4.8023,0.887266,11.2154,0.120421,-0.993802,0.969452,0.000123823,0.999876,-10.0873
-13.4855,0.999911,0.152006,3,7,0,13.4907,0.735785,4.73806,0.280142,17.4603,0.129873,-0.992805,0.965686,0.000146743,0.999853,-10.1373
-14.7433,0.957133,0.152006,4,15,0,14.9472,0.684229,6.76528,0.948995,17.5188,0.179538,-0.986295,0.943307,4.91496e-06,0.999995,-11.7143
-14.1444,0.993526,0.152006,4,23,0,15.744,0.916881,8.1545,0.0900595,14.6158,0.0137221,-0.999912,0.998859,9.24686e-08,1,-10.1492
-14.8195,0.998227,0.152006,4,23,0,15.3139,0.924498,17.7006,0.702087,18.4022,0.011336,-0.99994,0.999144,5.16447e-16,1,-9.87217
-17.7615,0.950002,0.152006,4,15,0,18.8647,0.98372,15.7213,0.274485,18.0926,0.000529914,-1,0.999991,2.23004e-14,1,-11.8444
-14.6459,0.986744,0.152006,4,19,0,19.6379,0.948988,13.0372,0.448261,0.69937,0.00519081,-0.999987,0.999735,5.07604e-12,1,-10.1348
-13.7889,0.999964,0.152006,4,15,0,14.8416,0.918624,10.9862,0.808181,19.4854,0.0131563,-0.999919,0.998929,3.31652e-10,1,-9.79931
-13.9999,0.996692,0.152006,3,7,0,14.0704,0.923857,10.0606,0.0405469,1.60443,0.0115283,-0.999938,0.999122,2.05158e-09,1,-9.95925
-15.5023,0.980203,0.152006,4,15,0,16.2352,0.876135,16.8909,0.261827,2.77222,0.0302142,-0.999587,0.996258,3.57604e-15,1,-11.2512
-15.0583,1,0.152006,4,15,0,15.5792,0.950277,10.2055,0.432552,4.26984,0.00493257,-0.999988,0.999755,1.43735e-09,1,-10.6193
-14.1665,0.995762,0.152006,4,15,0,15.5594,0.819025,10.5537,0.795215,11.1604,0.0633583,-0.998242,0.988534,1.35397e-09,1,-10.8681
-13.563,1,0.152006,2,3,0,14.2025,0.848536,9.96919,0.988638,13.0646,0.04483,-0.999107,0.99321,3.45807e-09,1,-10.1251
-13.3609,0.998023,0.152006,4,15,0,13.8571,0.855581,7.2271,0.543134,3.19114,0.0408438,-0.999255,0.994101,7.13111e-07,0.999999,-9.80355
-14.4714,0.974819,0.152006,3,15,0,15.3541,0.86101,13.6656,0.827608,4.95442,0.0378903,-0.999357,0.994734,2.28487e-12,1,-10.8178
-14.2719,0.999766,0.152006,3,7,0,14.5723,0.869785,13.6457,0.804722,5.94639,0.0333368,-0.9995,0.995659,2.22876e-12,1,-10.5649
-13.362,0.999474,0.152006,4,15,0,14.5177,0.86924,8.82324,0.228305,15.2591,0.0336119,-0.999492,0.995605,2.93075e-08,1,-9.78723
-13.3397,0.994883,0.152006,4,15,0,13.6547,0.84796,7.02099,0.900197,4.02025,0.0451636,-0.999093,0.993133,1.10185e-06,0.999999,-9.81199
-13.3429,0.999878,0.152006,1,1,0,13.3434,0.8481,6.99244,0.308833,1.83833,0.0450822,-0.999097,0.993152,1.16438e-06,0.999999,-9.81254
-13.7268,0.98401,0.152006,4,19,0,14.2789,0.87639,12.0452,0.130569,2.51678,0.0300919,-0.999591,0.99628,4.97992e-11,1,-10.0752
-15.3753,0.973114,0.152006,4,19,0,18.0742,0.889201,17.3983,0.659647,6.21805,0.0242513,-0.999732,0.997313,1.18374e-15,1,-10.8789
-14.8747,0.995811,0.152006,4,25,0,16.3693,0.879852,15.8408,0.196134,15.7289,0.0284544,-0.999633,0.996581,2.74882e-14,1,-10.8241
-16.0078,0.999895,0.152006,4,15,0,16.1502,0.964833,18.0552,0.130179,19.5714,0.00247034,-0.999997,0.999913,2.17198e-16,1,-10.1915
-15.776,1,0.152006,4,15,0,16.4191,0.95417,18.7688,0.704897,2.67068,0.00419201,-0.999992,0.999808,5.39356e-17,1,-9.795
-15.682,0.997484,0.152006,4,23,0,16.7045,0.963663,17.1669,0.0895892,13.3411,0.00263731,-0.999997,0.999904,1.2845e-15,1,-10.223
-15.5939,1,0.152006,3,7,0,15.8039,0.963089,16.9034,0.265215,15.2282,0.00272108,-0.999996,0.9999,2.177e-15,1,-10.2234
-16.0091,0.982212,0.152006,3,15,0,18.0059,0.807577,13.5789,0.763551,9.9834,0.0713116,-0.997784,0.986278,4.35649e-12,1,-12.624
-14.6972,0.999447,0.152006,3,15,0,16.5877,0.94706,11.4319,0.134671,15.6262,0.00558959,-0.999985,0.999704,1.25372e-10,1,-10.2972
-14.2264,0.999167,0.152006,4,15,0,15.3854,0.902433,15.3309,0.801085,15.9282,0.0188574,-0.999836,0.99816,6.46234e-14,1,-10.0759
-14.2233,0.997295,0.152006,3,15,0,15.0106,0.913745,15.7375,0.182192,11.1373,0.0147691,-0.999899,0.998726,2.7051e-14,1,-9.89705
-14.4675,0.981041,0.152006,3,15,0,17.1158,0.841834,12.5139,0.66318,5.48487,0.0487812,-0.998946,0.992284,2.52023e-11,1,-10.9996
-15.2254,0.994346,0.152006,4,31,0,16.9469,0.953924,17.594,0.729488,18.416,0.00423705,-0.999991,0.999805,5.62938e-16,1,-9.85481
-15.5015,0.99533,0.152006,3,15,0,16.2773,0.963788,15.0138,0.740658,3.8296,0.00261915,-0.999997,0.999905,9.468e-14,1,-10.4704
-15.2663,0.998191,0.152006,4,31,0,16.3026,0.950169,18.1051,0.546059,2.92142,0.00495396,-0.999988,0.999753,2.0567e-16,1,-9.75996
-14.3583,0.999988,0.152006,4,15,0,15.3301,0.934784,16.0849,0.111545,0.35579,0.00846995,-0.999966,0.999448,1.22523e-14,1,-9.71202
-13.5477,0.990391,0.152006,4,15,0,15.4244,0.900875,10.4744,0.737325,5.29509,0.0194583,-0.999826,0.998071,9.8036e-10,1,-9.74341
-14.6274,0.99548,0.152006,4,31,0,15.1577,0.949294,14.0273,0.110967,14.7061,0.00512892,-0.999987,0.99974,7.03649e-13,1,-10.0303
-17.3239,0.990655,0.152006,5,31,0,17.6244,0.978858,17.6624,0.0272612,16.0699,0.000893597,-1,0.999981,4.62883e-16,1,-11.1751
-17.7368,1,0.152006,2,7,0,18.2219,0.981534,17.7706,0.549249,8.45864,0.000681758,-1,0.999987,3.71458e-16,1,-11.4141
-18.2363,1,0.152006,4,15,0,19.303,0.984759,17.6863,0.551144,5.92773,0.000464439,-1,0.999993,4.38001e-16,1,-11.7574
-18.1828,0.99974,0.152006,4,15,0,18.2941,0.984274,17.7902,0.237938,2.41023,0.000494508,-1,0.999992,3.55981e-16,1,-11.6946
-14.9342,0.983894,0.152006,4,19,0,18.9934,0.859038,14.6614,0.941916,9.761,0.0389509,-0.999321,0.994509,3.2934e-13,1,-11.1917
-14.4125,0.990268,0.152006,4,19,0,16.3987,0.943678,14.6819,0.781468,7.25222,0.00632415,-0.999981,0.999644,1.9403e-13,1,-9.84415
-15.2534,0.995309,0.152006,3,11,0,15.5055,0.909278,18.087,0.158948,10.6732,0.0163254,-0.999877,0.998519,2.62436e-16,1,-10.3107
-17.0844,0.991338,0.152006,4,15,0,17.8934,0.898813,19.495,0.105918,15.5008,0.0202681,-0.999812,0.997949,1.73816e-17,1,-10.9825
-16.5723,0.999667,0.152006,3,7,0,17.1903,0.904511,19.3206,0.703184,1.07582,0.01807,-0.99985,0.998275,2.35099e-17,1,-10.7064
-16.4531,0.999879,0.152006,3,7,0,16.7046,0.912,19.3772,0.152825,6.87408,0.0153682,-0.999891,0.998648,1.99251e-17,1,-10.4296
-14.7985,0.993122,0.152006,4,31,0,17.6039,0.903957,16.9988,0.356093,19.3785,0.0182782,-0.999846,0.998245,2.35019e-15,1,-10.2953
-14.2145,1,0.152006,3,7,0,14.927,0.909102,15.5608,0.0922221,2.62782,0.0163885,-0.999876,0.99851,3.94127e-14,1,-9.96495
-13.7375,0.988136,0.152006,4,23,0,15.6336,0.835464,4.90017,0.721426,14.2977,0.0526782,-0.998775,0.991333,7.21845e-05,0.999928,-10.0656
-15.2944,0.992628,0.152006,4,23,0,15.9277,0.948723,18.2623,0.7236,11.1821,0.00524475,-0.999987,0.999731,1.51113e-16,1,-9.73723
-15.1974,0.998723,0.152006,4,15,0,15.7569,0.907146,17.9173,0.731879,2.14479,0.0170949,-0.999865,0.998413,3.72636e-16,1,-10.3512
-13.9697,0.997998,0.152006,4,15,0,16.5766,0.798647,3.86491,0.0817128,6.91717,0.0777984,-0.997372,0.984335,0.000599398,0.999401,-10.2836
-13.5015,0.998829,0.152006,4,23,0,14.3777,0.841636,9.36642,0.102954,11.477,0.0489002,-0.998941,0.992256,1.16857e-08,1,-10.0959
-13.4615,0.997252,0.152006,4,23,0,14.3271,0.789784,7.12576,0.960633,10.5774,0.0844755,-0.996912,0.982242,1.20678e-06,0.999999,-10.1933
-15.0262,0.969241,0.152006,3,7,0,15.2691,0.711274,7.95658,0.624692,5.57148,0.152827,-0.990066,0.955875,4.48151e-07,1,-12.0143
-13.4113,0.998313,0.152006,3,11,0,15.4624,0.808002,7.54552,0.0323896,19.1457,0.0710086,-0.997802,0.986367,4.85219e-07,1,-10.0994
-13.7578,0.999056,0.152006,4,23,0,14.0682,0.916238,10.7126,0.21859,2.74576,0.0139337,-0.99991,0.998833,5.75954e-10,1,-9.79917
-14.9296,0.979442,0.152006,3,15,0,17.6382,0.952644,11.9924,0.721366,15.9239,0.00447516,-0.99999,0.999788,4.04489e-11,1,-10.4043
-13.3693,0.994576,0.152006,4,15,0,15.741,0.870665,9.0193,0.531984,5.14889,0.0328957,-0.999513,0.995745,1.98014e-08,1,-9.78945
-13.6881,0.992472,0.152006,3,7,0,13.781,0.834028,9.82828,0.0576671,4.70374,0.0535755,-0.998734,0.991108,4.98134e-09,1,-10.3241
-13.3226,0.999968,0.152006,3,15,0,13.7335,0.841879,6.92301,0.163676,6.02014,0.048754,-0.998947,0.992291,1.36931e-06,0.999999,-9.82035
-13.924,0.986608,0.152006,3,7,0,14.0393,0.848136,4.8159,0.146143,7.02122,0.0450616,-0.999097,0.993157,8.18586e-05,0.999918,-10.1752
-13.8338,0.999188,0.152006,4,15,0,14.4246,0.68101,3.83474,0.377299,15.1684,0.182802,-0.98579,0.941688,0.000992802,0.999007,-10.4425
-13.6628,0.998878,0.152006,3,7,0,13.8941,0.705759,5.03591,0.978705,8.15808,0.158164,-0.989363,0.953462,9.88546e-05,0.999901,-10.4218
-14.1261,0.977806,0.152006,3,7,0,14.2776,0.739097,3.33018,0.949229,18.0358,0.126874,-0.993129,0.966898,0.00199529,0.998005,-10.5054
-13.4762,1,0.152006,4,31,0,14.3229,0.871453,10.3924,0.572284,0.209495,0.0325024,-0.999524,0.995822,1.32468e-09,1,-9.89932
-13.8437,0.984551,0.152006,2,7,0,14.2643,0.904831,8.14869,0.0401284,18.7634,0.0179502,-0.999852,0.998292,9.68696e-08,1,-9.9704
-14.7458,0.98293,0.152006,3,7,0,15.1489,0.896685,4.98199,0.766899,3.54173,0.02112,-0.999796,0.997818,5.23378e-05,0.999948,-10.6904
-15.074,0.999523,0.152006,4,31,0,15.6032,0.953652,17.036,0.824364,4.62474,0.00428706,-0.999991,0.999801,1.71584e-15,1,-9.88536
-15.7737,0.991446,0.152006,4,19,0,17.4316,0.627037,2.48775,0.849616,1.58581,0.239506,-0.97536,0.910673,0.0131465,0.986853,-12.1035
-14.0643,0.997406,0.152006,4,15,0,16.2105,0.772052,8.3214,0.999533,19.7777,0.0985212,-0.995824,0.977542,1.3908e-07,1,-10.9121
-13.5277,0.996617,0.152006,3,15,0,14.8094,0.892741,8.92835,0.0343003,15.4799,0.0227444,-0.999764,0.99756,2.15795e-08,1,-9.78393
-13.4332,0.999401,0.152006,4,15,0,13.6011,0.85687,6.73538,0.819041,5.6302,0.0401332,-0.999281,0.994256,1.85876e-06,0.999998,-9.83573
-14.0428,0.987363,0.152006,3,11,0,15.1578,0.662927,4.95066,0.24419,13.6078,0.201419,-0.982718,0.932107,0.000147932,0.999852,-10.8636
-13.8321,1,0.152006,3,7,0,14.0812,0.687965,3.7673,0.915632,9.94931,0.175772,-0.986866,0.945153,0.00108733,0.998913,-10.4153
-14.6125,0.94509,0.152006,2,7,0,15.4757,0.755834,3.00079,0.759744,17.1551,0.112126,-0.994615,0.972623,0.00350885,0.996491,-10.8632
-15.0143,0.996826,0.152006,3,7,0,15.0785,0.651576,6.28314,0.788583,6.45328,0.213324,-0.980577,0.925673,1.50532e-05,0.999985,-11.9966
-14.4557,0.97485,0.152006,2,5,0,16.7972,0.613568,3.35129,0.760751,9.35683,0.254062,-0.972139,0.901822,0.00314821,0.996852,-11.0466
-15.6776,0.969194,0.152006,3,7,0,16.0621,0.527,4.17011,0.170436,12.7728,0.347378,-0.944737,0.83569,0.00127802,0.998722,-12.4868
-15.6587,0.991255,0.152006,3,7,0,16.1452,0.535567,2.91114,0.557638,13.6514,0.338368,-0.948,0.842851,0.00914044,0.99086,-12.1828
-16.5789,0.826167,0.152006,3,7,0,18.2576,0.613619,2.28454,0.268429,0.743262,0.254007,-0.972151,0.901856,0.0193566,0.980643,-12.8487
-15.3416,1,0.152006,3,7,0,17.1029,0.554262,4.41334,0.421459,16.8417,0.318429,-0.954683,0.858064,0.000730283,0.99927,-12.1831
-13.9289,0.994638,0.152006,3,7,0,15.5813,0.664266,3.79103,0.4581,16.4382,0.200025,-0.982959,0.932845,0.00115885,0.998841,-10.5552
-13.907,0.99999,0.152006,3,7,0,13.9786,0.66017,4.23586,0.119934,10.5707,0.204296,-0.982213,0.930574,0.000535907,0.999464,-10.6223
-13.8452,1,0.152006,3,7,0,13.94,0.66887,4.32266,0.622573,6.70807,0.19525,-0.983772,0.935347,0.000438734,0.999561,-10.5624
-14.4714,0.974399,0.152006,2,3,0,14.5483,0.627253,4.89712,0.985137,13.2878,0.239273,-0.97541,0.910812,0.000203007,0.999797,-11.3302
-14.0563,0.998517,0.152006,4,15,0,15.2234,0.64323,4.26403,0.534936,16.3356,0.222168,-0.978895,0.920737,0.000557917,0.999442,-10.7991
-13.3111,0.968502,0.152006,4,31,0,15.0853,0.848213,7.7425,0.243032,18.3749,0.0450172,-0.999099,0.993167,2.68752e-07,1,-9.82259
-13.5935,0.998416,0.152006,4,25,0,13.7501,0.730755,4.17778,0.750831,6.42911,0.134475,-0.992292,0.963793,0.000425615,0.999574,-10.1674
-13.4443,0.999742,0.152006,3,7,0,13.617,0.757553,5.82616,0.730216,18.363,0.110651,-0.994753,0.973173,1.70885e-05,0.999983,-10.1719
-13.4522,0.999318,0.152006,2,3,0,13.4702,0.759432,5.95547,0.12338,11.3902,0.109047,-0.994902,0.973767,1.32547e-05,0.999987,-10.1873
