lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,temperature,alpha_prior,temperature_prior,pe,value.1,value.2,theta.1,theta.2,log_lik
# Adaptation terminated
# Step size = 0.229321
# Diagonal elements of inverse mass matrix:
# 0.626041, 1.61151
-13.3155,0.985671,0.229321,3,11,0,15.0492,0.818573,6.19532,0.480852,19.689,0.063665,-0.998225,0.988449,6.23565e-06,0.999994,-9.86577
-13.3743,0.997296,0.229321,3,15,0,13.505,0.848756,8.81953,0.145843,15.6076,0.0447031,-0.999111,0.993239,3.26648e-08,1,-9.92112
-13.8347,0.981381,0.229321,3,15,0,14.4427,0.887353,13.0663,0.596956,5.54865,0.0250566,-0.999714,0.997177,6.23163e-12,1,-10.0466
-16.8556,0.916922,0.229321,3,15,0,18.0165,0.977344,15.6374,0.210073,1.76847,0.00102607,-0.999999,0.999977,2.65771e-14,1,-11.2766
-16.6724,0.999746,0.229321,2,3,0,16.9192,0.975706,15.93,0.429066,6.74975,0.00117968,-0.999999,0.999971,1.48423e-14,1,-11.1106
-13.7773,0.976559,0.229321,3,15,0,16.7339,0.915542,13.1035,0.763077,7.6108,0.0141644,-0.999907,0.998804,5.00723e-12,1,-9.73001
-14.7566,0.930162,0.229321,2,7,0,17.2284,0.815529,11.724,0.4679,13.8466,0.065743,-0.99811,0.987872,1.44876e-10,1,-11.446
-13.9821,0.998378,0.229321,2,7,0,15.2088,0.906391,7.68298,0.275367,12.3789,0.0173716,-0.999861,0.998374,2.42702e-07,1,-10.0737
-13.6853,0.999841,0.229321,3,7,0,14.0981,0.882545,12.1193,0.401895,10.7056,0.0272109,-0.999664,0.996804,4.15233e-11,1,-9.98645
-13.484,0.999575,0.229321,3,15,0,13.8999,0.851164,6.20985,0.572508,15.5721,0.0433231,-0.999164,0.993552,5.3123e-06,0.999995,-9.87661
-13.7288,0.878621,0.229321,1,3,0,16.3264,0.809524,8.89479,0.317946,0.957469,0.0699294,-0.997867,0.98668,3.56824e-08,1,-10.4606
-13.3784,1,0.229321,2,7,0,13.7455,0.826608,5.90207,0.995586,6.42736,0.058322,-0.998505,0.989887,1.06377e-05,0.999989,-9.86568
-13.3578,0.999835,0.229321,4,23,0,13.4084,0.839239,8.34966,0.311774,18.7769,0.0503525,-0.998878,0.991905,8.59481e-08,1,-9.94084
-13.5738,0.982985,0.229321,3,7,0,13.8637,0.891606,8.36068,0.416468,16.0519,0.0232223,-0.999754,0.997483,6.65607e-08,1,-9.82357
-13.8515,0.99618,0.229321,3,7,0,13.884,0.886674,13.1089,0.224248,10.9739,0.0253558,-0.999707,0.997127,5.75186e-12,1,-10.0658
-13.616,0.982728,0.229321,1,3,0,14.2923,0.900679,12.0486,0.165943,2.59272,0.0195347,-0.999825,0.99806,4.34396e-11,1,-9.77285
-13.7202,0.986491,0.229321,2,5,0,14.135,0.915689,11.8408,0.555497,2.84167,0.0141157,-0.999907,0.99881,6.14201e-11,1,-9.73813
-13.5795,0.99279,0.229321,3,15,0,14.5354,0.842596,9.77859,0.945691,13.7896,0.0483245,-0.998965,0.992394,5.20045e-09,1,-10.1725
-13.339,0.968426,0.229321,1,3,0,14.1634,0.861958,8.36132,0.965937,8.12021,0.0373848,-0.999374,0.994839,7.50714e-08,1,-9.79678
-13.694,0.909215,0.229321,3,7,0,15.5258,0.913629,11.8636,0.168419,1.09142,0.0148086,-0.999898,0.998721,5.91916e-11,1,-9.7329
-14.0183,0.985117,0.229321,2,3,0,14.0771,0.927233,10.726,0.256126,8.05202,0.0105341,-0.999948,0.999233,5.40585e-10,1,-9.93072
-13.5944,0.998482,0.229321,2,7,0,14.2797,0.874282,11.2704,0.206999,0.772222,0.0311106,-0.999563,0.996089,2.3176e-10,1,-9.98375
-13.5922,1,0.229321,3,7,0,13.6295,0.899626,9.23668,0.0275342,7.5039,0.0199468,-0.999817,0.997998,1.14254e-08,1,-9.79544
-13.6145,0.999425,0.229321,3,7,0,13.7425,0.896659,12.0625,0.922231,13.7531,0.0211305,-0.999795,0.997816,4.30913e-11,1,-9.80597
-13.8215,0.98833,0.229321,3,7,0,13.942,0.907265,8.54971,0.746553,10.0981,0.0170518,-0.999866,0.998419,4.34143e-08,1,-9.93861
-14.6583,0.959885,0.229321,3,7,0,15.549,0.932007,8.15282,0.059258,0.899384,0.00920326,-0.99996,0.999374,8.93872e-08,1,-10.4785
-13.5862,0.995302,0.229321,3,15,0,15.0471,0.810932,8.45564,0.845576,14.6111,0.0689381,-0.997926,0.986966,8.2471e-08,1,-10.3006
-13.3198,0.990194,0.229321,1,3,0,13.77,0.823656,7.41663,0.109874,8.63206,0.0602601,-0.998406,0.989374,5.71783e-07,0.999999,-9.9351
-13.303,0.999717,0.229321,3,15,0,13.3972,0.815115,6.33664,0.62448,14.0699,0.0660278,-0.998094,0.987792,4.81968e-06,0.999995,-9.88015
-13.7208,0.990313,0.229321,3,11,0,14.3727,0.690841,4.70454,0.943442,0.497782,0.172888,-0.987294,0.94655,0.000196247,0.999804,-10.4617
-13.5468,0.999212,0.229321,3,7,0,13.8033,0.724961,5.1392,0.5604,2.06114,0.139849,-0.99167,0.961536,7.35933e-05,0.999926,-10.2785
-13.9722,0.895776,0.229321,1,3,0,14.9477,0.743052,3.50532,0.0930589,16.9037,0.123326,-0.993503,0.968312,0.00142015,0.99858,-10.3821
-13.4144,0.999434,0.229321,3,7,0,14.0867,0.767046,4.91014,0.0659035,13.972,0.102645,-0.995473,0.976088,9.19615e-05,0.999908,-10.0061
-14.639,0.984236,0.229321,2,5,0,15.2211,0.584548,3.58833,0.851607,6.56482,0.285624,-0.964284,0.881337,0.00241514,0.997585,-11.308
-14.5209,0.925134,0.229321,3,7,0,15.1603,0.639925,3.08775,0.109968,15.8491,0.225688,-0.978203,0.918735,0.00444584,0.995554,-11.017
-13.5869,0.998918,0.229321,4,15,0,14.6634,0.73091,5.60944,0.161921,19.8522,0.134333,-0.992308,0.963852,2.97633e-05,0.99997,-10.3603
-14.5293,0.926267,0.229321,4,17,0,14.665,0.946546,13.0785,0.0954156,11.6423,0.00569838,-0.999985,0.999695,4.70587e-12,1,-10.0596
-13.3598,0.991725,0.229321,3,15,0,16.3919,0.852242,8.7845,0.218726,18.9415,0.0427113,-0.999187,0.993689,3.435e-08,1,-9.88656
-13.3463,0.99997,0.229321,3,15,0,13.4684,0.814467,5.81294,0.980787,14.6121,0.066475,-0.998068,0.987667,1.32934e-05,0.999987,-9.87751
-13.3362,0.999988,0.229321,3,15,0,13.3494,0.814189,7.24075,0.531814,4.57261,0.0666674,-0.998058,0.987612,8.44337e-07,0.999999,-9.98217
-13.475,0.995348,0.229321,3,15,0,13.972,0.889856,10.4639,0.913075,2.65563,0.023969,-0.999738,0.99736,1.05029e-09,1,-9.76394
-13.3726,0.993895,0.229321,4,15,0,14.8853,0.861026,9.14381,0.924335,14.7354,0.0378814,-0.999358,0.994735,1.6247e-08,1,-9.85581
-13.4015,0.99821,0.229321,2,3,0,13.4072,0.856859,9.3214,0.0857439,17.2906,0.0401392,-0.99928,0.994254,1.17204e-08,1,-9.91215
-13.4052,0.997404,0.229321,4,23,0,13.5996,0.757263,5.19843,0.493678,5.30849,0.110899,-0.99473,0.973081,5.58395e-05,0.999944,-10.063
-13.4764,0.991798,0.229321,3,7,0,13.5177,0.77841,4.67297,0.253354,6.81492,0.0933822,-0.996241,0.979307,0.000137465,0.999863,-9.99895
-13.4449,0.997321,0.229321,2,7,0,13.6101,0.8026,5.07573,0.237793,0.0913659,0.074897,-0.99756,0.985215,5.77732e-05,0.999942,-9.93848
-13.9151,0.969315,0.229321,4,19,0,14.2585,0.926349,11.8995,0.760694,6.13854,0.0107901,-0.999945,0.999205,5.25118e-11,1,-9.80713
-13.3493,0.991171,0.229321,4,15,0,15.9298,0.863702,8.74698,0.139175,8.02941,0.036464,-0.999404,0.99503,3.49343e-08,1,-9.80778
-14.2632,0.960183,0.229321,3,15,0,14.7037,0.873716,13.8565,0.85393,0.761893,0.0313864,-0.999556,0.996036,1.43195e-12,1,-10.5117
-13.8019,1,0.229321,2,7,0,14.3952,0.904216,13.5059,0.0830019,11.5469,0.0181809,-0.999848,0.998259,2.37952e-12,1,-9.83812
-14.0785,0.985674,0.229321,3,7,0,14.2652,0.929193,10.7068,0.554938,8.68007,0.00997707,-0.999953,0.999294,5.58182e-10,1,-9.96596
-14.0077,0.998889,0.229321,3,15,0,14.6477,0.920929,9.43927,0.21316,18.4565,0.0124263,-0.999928,0.999017,7.11852e-09,1,-9.99846
-13.6369,1,0.229321,2,3,0,14.0216,0.909411,11.1344,0.761623,6.869,0.0162782,-0.999878,0.998525,2.55905e-10,1,-9.74127
-13.7055,0.998991,0.229321,3,7,0,13.7737,0.914033,12.118,0.430006,3.70407,0.0146715,-0.9999,0.998739,3.56618e-11,1,-9.72962
-15.3439,0.989466,0.229321,3,15,0,16.2344,0.949765,18.2998,0.759317,0.963948,0.0050344,-0.999988,0.999747,1.39659e-16,1,-9.74752
-15.6239,0.999365,0.229321,3,7,0,15.9206,0.95211,18.6573,0.365521,4.50189,0.00457642,-0.99999,0.999781,6.78584e-17,1,-9.7654
-13.5734,0.999599,0.229321,3,15,0,16.2972,0.903121,11.126,0.950331,10.1562,0.0185951,-0.999841,0.998199,2.67122e-10,1,-9.73813
-13.8859,0.98493,0.229321,3,7,0,13.9548,0.868456,12.2967,0.866054,5.18295,0.034009,-0.99948,0.995526,3.18869e-11,1,-10.2759
-14.7099,0.957428,0.229321,2,3,0,14.7232,0.84614,13.3482,0.0250181,12.9774,0.0462248,-0.999051,0.992888,4.77974e-12,1,-11.1659
-13.5608,0.683795,0.229321,1,3,0,24.8152,0.867175,6.61143,0.248898,4.10591,0.0346625,-0.99946,0.995396,2.28276e-06,0.999998,-9.89126
-13.5907,0.998395,0.229321,3,15,0,14.6093,0.901755,9.6324,0.385594,19.3619,0.0191177,-0.999832,0.998122,5.17708e-09,1,-9.77932
-13.5356,0.999916,0.229321,3,7,0,13.6016,0.897038,9.54562,0.461613,13.5955,0.0209776,-0.999798,0.99784,6.26004e-09,1,-9.76515
-13.5467,0.998344,0.229321,2,3,0,13.6093,0.899726,9.97236,0.607553,1.84822,0.0199077,-0.999818,0.998004,2.66152e-09,1,-9.7549
-15.5541,0.908204,0.229321,2,7,0,16.678,0.946287,7.335,0.632239,4.47873,0.00575362,-0.999984,0.999691,4.43896e-07,1,-11.1148
-14.3511,1,0.229321,3,7,0,15.6121,0.936737,10.6162,0.187125,5.23241,0.00797234,-0.99997,0.999496,6.54277e-10,1,-10.1352
-15.0261,0.97839,0.229321,2,7,0,15.9891,0.872603,15.7271,0.566142,11.0695,0.0319334,-0.99954,0.995932,3.63822e-14,1,-11.0456
-14.8503,1,0.229321,1,1,0,15.0294,0.878068,15.6742,0.479547,3.61838,0.029293,-0.999612,0.996428,3.86925e-14,1,-10.8412
-15.1979,0.99989,0.229321,3,7,0,15.5096,0.959519,15.0385,0.911631,18.9565,0.00327197,-0.999995,0.999868,9.10091e-14,1,-10.2705
-17.7004,0.964169,0.229321,3,9,0,18.565,0.981139,9.84465,0.409509,9.03485,0.000711196,-1,0.999987,2.83196e-09,1,-12.3241
-13.7818,0.921905,0.229321,3,11,0,18.8077,0.909051,9.03797,0.137191,10.7926,0.0164067,-0.999876,0.998508,1.63909e-08,1,-9.89338
-15.5627,0.932512,0.229321,2,7,0,15.95,0.934503,5.83661,0.704404,4.72992,0.00854285,-0.999966,0.99944,8.9562e-06,0.999991,-11.1925
-15.1472,0.997645,0.229321,2,3,0,15.9728,0.922915,5.76596,0.72102,15.4987,0.0118135,-0.999935,0.999089,1.05074e-05,0.999989,-10.9203
-14.589,1,0.229321,3,15,0,16.3151,0.94747,12.7741,0.26362,19.0255,0.00550354,-0.999986,0.999711,8.61252e-12,1,-10.1223
-14.4586,0.985932,0.229321,3,15,0,15.3947,0.929444,8.55594,0.235802,3.84125,0.00990685,-0.999954,0.999301,4.03078e-08,1,-10.3268
-14.4634,0.999569,0.229321,3,7,0,14.6305,0.931882,8.93503,0.577635,19.9554,0.00923694,-0.99996,0.999371,1.88422e-08,1,-10.3086
-15.0078,0.991098,0.229321,2,3,0,15.0276,0.941823,8.44756,0.939649,6.72984,0.00674611,-0.999978,0.999608,4.86823e-08,1,-10.6929
-15.5735,0.987298,0.229321,4,31,0,16.9139,0.562626,4.88797,0.846289,15.9892,0.309414,-0.957483,0.864671,0.000317185,0.999683,-12.4822
-13.9144,0.935348,0.229321,3,7,0,16.6206,0.678118,5.05109,0.765069,3.30553,0.185747,-0.985326,0.940211,0.000112794,0.999887,-10.7252
-13.4217,0.919046,0.229321,3,7,0,14.9328,0.791617,5.02171,0.69079,3.21376,0.083076,-0.997011,0.982688,6.69685e-05,0.999933,-9.94852
-13.4628,0.999297,0.229321,3,11,0,13.7834,0.768085,4.66153,0.661793,15.1045,0.101783,-0.995548,0.976395,0.000146573,0.999853,-10.0158
-13.4525,0.994063,0.229321,3,15,0,14.2872,0.886561,10.2058,0.890184,12.1962,0.0254058,-0.999706,0.997118,1.7754e-09,1,-9.76892
-13.5199,0.997825,0.229321,3,15,0,13.9595,0.726393,4.89713,0.0706369,8.36964,0.138513,-0.991827,0.962102,0.000114375,0.999886,-10.2162
-14.467,0.892148,0.229321,2,3,0,15.2533,0.634693,5.08033,0.259405,15.3027,0.231282,-0.977077,0.915511,0.000140633,0.999859,-11.342
-13.4038,0.996764,0.229321,2,7,0,14.9965,0.795793,5.15728,0.0557472,10.5809,0.0799232,-0.997229,0.983679,5.07733e-05,0.999949,-9.93318
-13.3764,0.98022,0.229321,3,7,0,13.894,0.852526,6.90948,0.308506,18.9359,0.042551,-0.999193,0.993725,1.34463e-06,0.999999,-9.81611
-19.2058,0.868188,0.229321,4,15,0,19.8634,0.989576,17.7679,0.039404,19.7814,0.000217294,-1,0.999998,3.70437e-16,1,-12.3206
-17.6355,0.972277,0.229321,4,15,0,21.4991,0.931589,2.8219,0.378811,11.9684,0.00931626,-0.999959,0.999363,0.00362096,0.996379,-12.772
-14.8848,0.865888,0.229321,3,7,0,19.9498,0.902028,4.9831,0.467885,19.5788,0.0190127,-0.999834,0.998137,5.16679e-05,0.999948,-10.7824
-14.9616,0.99723,0.229321,1,1,0,15.0106,0.900894,4.7907,0.828276,2.12237,0.0194511,-0.999826,0.998072,7.57968e-05,0.999924,-10.8428
-13.3348,0.989305,0.229321,2,7,0,15.5576,0.836206,6.53809,0.598532,3.39731,0.0522173,-0.998796,0.991447,2.97012e-06,0.999997,-9.8328
-13.8157,0.963746,0.229321,3,13,0,14.6192,0.90521,13.6073,0.886969,19.0879,0.0178089,-0.999854,0.998312,1.93622e-12,1,-9.83431
-13.5512,0.993916,0.229321,3,11,0,14.8622,0.865769,10.6674,0.115343,16.4145,0.0353867,-0.999438,0.99525,7.96039e-10,1,-10.0082
-13.7678,0.978395,0.229321,3,15,0,14.587,0.916384,10.6007,0.669457,7.74897,0.0138856,-0.99991,0.998839,7.19001e-10,1,-9.8091
-16.2508,0.984601,0.229321,3,15,0,17.6535,0.967971,18.0353,0.167571,7.39404,0.00204965,-0.999998,0.999934,2.24286e-16,1,-10.3533
-16.2289,0.9982,0.229321,4,15,0,16.3758,0.967965,17.9734,0.711472,3.51674,0.0020504,-0.999998,0.999934,2.53816e-16,1,-10.3592
-16.1663,0.999845,0.229321,3,7,0,16.4311,0.968914,17.4486,0.287338,7.73111,0.00193085,-0.999998,0.99994,7.22802e-16,1,-10.4682
-15.1263,0.999963,0.229321,3,7,0,16.536,0.958423,14.344,0.857722,8.28814,0.0034513,-0.999994,0.999857,3.65135e-13,1,-10.3082
-15.3767,0.997688,0.229321,4,15,0,16.7343,0.939189,18.6861,0.326664,18.7131,0.00736863,-0.999974,0.999552,6.7526e-17,1,-9.72326
-15.5577,0.998042,0.229321,2,3,0,15.5658,0.944574,18.8338,0.761588,1.21612,0.0061253,-0.999982,0.99966,4.91331e-17,1,-9.70585
-14.0031,0.999504,0.229321,3,15,0,16.1106,0.919903,14.7547,0.154333,8.98512,0.0127488,-0.999924,0.998979,1.8469e-13,1,-9.75252
-14.0704,0.985367,0.229321,2,7,0,14.7043,0.932249,11.9005,0.445891,18.4434,0.00913828,-0.999961,0.999381,5.13819e-11,1,-9.88521
-17.2089,0.933145,0.229321,3,7,0,17.5101,0.978743,11.4645,0.712303,3.71331,0.000903326,-1,0.999981,1.11311e-10,1,-11.9284
-15.7124,0.99954,0.229321,2,5,0,17.6901,0.965202,12.8072,0.0407701,8.86161,0.00241891,-0.999997,0.999916,7.74949e-12,1,-10.8504
-14.9842,0.991786,0.229321,3,15,0,16.1459,0.948272,10.0125,0.175567,2.10502,0.00533718,-0.999986,0.999724,2.12073e-09,1,-10.583
-13.7415,0.996527,0.229321,3,15,0,15.5453,0.913147,10.1174,0.133285,17.1749,0.0149731,-0.999896,0.9987,1.89837e-09,1,-9.82063
-13.8101,0.999711,0.229321,4,15,0,13.9192,0.888976,13.027,0.550703,0.747887,0.0243489,-0.99973,0.997297,6.67074e-12,1,-10.012
-13.9585,0.996914,0.229321,4,15,0,14.252,0.923359,14.274,0.576705,15.1195,0.0116788,-0.999936,0.999105,4.7269e-13,1,-9.72216
-14.3997,0.962249,0.229321,3,11,0,15.2714,0.92853,8.66634,0.738215,9.71158,0.0101637,-0.999952,0.999274,3.243e-08,1,-10.2829
-14.03,0.991162,0.229321,3,15,0,14.9522,0.931219,12.1199,0.544174,19.7784,0.00941697,-0.999958,0.999352,3.33077e-11,1,-9.84968
-13.3676,0.99745,0.229321,4,15,0,14.329,0.870718,8.92999,0.887209,18.2665,0.0328688,-0.999513,0.995751,2.35975e-08,1,-9.78562
-13.9174,0.952733,0.229321,3,11,0,14.6913,0.92161,14.0475,0.658087,1.44849,0.0122143,-0.99993,0.999043,7.47202e-13,1,-9.7245
-13.6888,0.998782,0.229321,2,7,0,14.127,0.904131,12.6938,0.494772,9.35575,0.0182128,-0.999847,0.998254,1.18991e-11,1,-9.78164
-13.7638,0.958328,0.229321,3,11,0,15.0657,0.817687,9.3555,0.127567,11.9985,0.0642665,-0.998192,0.988283,1.38797e-08,1,-10.4701
-13.3476,0.928666,0.229321,2,7,0,15.4407,0.844872,6.78442,0.941635,13.7554,0.0469712,-0.999021,0.992713,1.77177e-06,0.999998,-9.82007
-13.2997,0.999915,0.229321,3,15,0,13.4032,0.813857,6.60816,0.917238,17.2376,0.0668976,-0.998044,0.987547,2.86961e-06,0.999997,-9.90395
-16.2912,0.832079,0.229321,3,15,0,17.7294,0.965203,9.07587,0.33927,18.4042,0.00241879,-0.999997,0.999916,1.33765e-08,1,-11.5027
-14.4197,1,0.229321,3,7,0,16.8368,0.932506,16.4954,0.0573526,2.50101,0.00906926,-0.999961,0.999388,5.46468e-15,1,-9.71984
-14.5122,0.994774,0.229321,3,7,0,14.6645,0.916986,16.7735,0.890243,8.95449,0.0136878,-0.999913,0.998864,3.39694e-15,1,-9.93654
-14.3097,0.982848,0.229321,3,15,0,15.6273,0.921155,8.00927,0.713585,13.5382,0.0123556,-0.999929,0.999026,1.2203e-07,1,-10.2605
-14.4672,0.991601,0.229321,3,15,0,14.8482,0.915591,6.88186,0.959932,7.56399,0.0141484,-0.999907,0.998806,1.16159e-06,0.999999,-10.4184
-14.646,0.981149,0.229321,3,15,0,15.4162,0.703031,7.14782,0.819652,12.7042,0.160826,-0.989004,0.95224,2.11283e-06,0.999998,-11.6083
-13.3724,1,0.229321,2,7,0,14.9242,0.830109,6.04095,0.368397,5.34155,0.0560596,-0.998616,0.990476,8.00936e-06,0.999992,-9.85687
-13.4406,0.994438,0.229321,3,15,0,13.592,0.853022,6.50779,0.128096,3.50647,0.0422715,-0.999204,0.993787,2.9453e-06,0.999997,-9.84784
-14.264,0.961511,0.229321,2,7,0,14.345,0.820838,10.8863,0.0806437,14.5729,0.0621372,-0.998307,0.988867,7.01535e-10,1,-10.9529
-13.3675,1,0.229321,2,7,0,14.4039,0.823398,7.84741,0.277183,16.435,0.0604308,-0.998397,0.989328,2.48451e-07,1,-10.0055
-13.6218,0.972502,0.229321,4,15,0,14.9122,0.843227,5.42202,0.0181321,11.9571,0.0479473,-0.998981,0.992483,2.54556e-05,0.999975,-9.97682
-13.6106,0.999748,0.229321,3,15,0,14.2025,0.881037,11.6358,0.164978,0.211582,0.027904,-0.999647,0.99668,1.08658e-10,1,-9.94161
-13.8435,0.991204,0.229321,3,15,0,14.569,0.811875,4.23015,0.164849,16.4439,0.0682773,-0.997965,0.987155,0.000284962,0.999715,-10.1733
-13.7355,0.998058,0.229321,3,11,0,14.079,0.845985,10.5713,0.574277,17.7955,0.0463161,-0.999048,0.992867,1.08367e-09,1,-10.308
-13.5437,0.990022,0.229321,3,15,0,14.76,0.770549,4.40042,0.855073,12.697,0.0997522,-0.995721,0.977112,0.000237987,0.999762,-10.0485
-13.5343,0.99498,0.229321,2,7,0,13.7235,0.779032,7.05468,0.349852,11.4372,0.0928859,-0.99628,0.979475,1.47355e-06,0.999999,-10.2978
-13.4173,0.999306,0.229321,2,7,0,13.7336,0.770742,6.16989,0.488365,15.9883,0.0995932,-0.995734,0.977167,8.30217e-06,0.999992,-10.1391
-13.4725,0.998166,0.229321,2,3,0,13.4796,0.763818,6.23722,0.112082,0.660115,0.105341,-0.995237,0.97512,7.59744e-06,0.999992,-10.221
-14.6266,0.99395,0.229321,4,15,0,14.8172,0.903353,16.5581,0.605328,3.24967,0.0185066,-0.999842,0.998211,5.64946e-15,1,-10.2397
-17.0743,0.977134,0.229321,4,15,0,17.1503,0.679315,9.33033,0.129932,5.74055,0.184526,-0.985519,0.940825,5.03705e-08,1,-14.1595
-17.2849,0.998706,0.229321,2,3,0,17.8333,0.692908,10.0165,0.440131,18.0484,0.170824,-0.987596,0.947541,1.24975e-08,1,-14.3511
-14.7415,0.971275,0.229321,2,3,0,17.8321,0.710332,7.51,0.777571,19.0165,0.153734,-0.989948,0.955468,1.02587e-06,0.999999,-11.7102
-14.2072,0.991852,0.229321,4,31,0,15.8823,0.936727,14.6195,0.265115,18.2096,0.00797481,-0.99997,0.999495,2.25161e-13,1,-9.75522
-18.7414,0.912933,0.229321,3,15,0,18.8451,0.989554,13.2818,0.280512,15.008,0.000218198,-1,0.999998,2.91617e-12,1,-12.6691
-17.681,0.996866,0.229321,4,15,0,19.1785,0.98346,14.5906,0.728102,7.50159,0.000546978,-1,0.999991,2.13914e-13,1,-11.9393
-18.2662,0.999066,0.229321,3,7,0,18.2899,0.9869,15.0445,0.477081,16.1042,0.000343162,-1,0.999996,8.60477e-14,1,-12.2379
-13.3235,0.97492,0.229321,4,15,0,19.5479,0.797249,6.37344,0.115107,16.0685,0.0788362,-0.997303,0.984016,4.8953e-06,0.999995,-9.97385
-13.6709,0.988299,0.229321,4,15,0,13.9286,0.784682,4.21772,0.978518,10.4974,0.0884245,-0.996622,0.980961,0.000319559,0.99968,-10.0995
-13.7092,0.975846,0.229321,3,15,0,14.691,0.910097,12.7131,0.125818,14.85,0.0160346,-0.999881,0.998558,1.11368e-11,1,-9.74319
-15.5191,0.875835,0.229321,2,7,0,17.1834,0.951723,8.49552,0.93609,7.00864,0.0046504,-0.99999,0.999775,4.34593e-08,1,-11.0296
-14.495,0.976533,0.229321,3,11,0,15.9508,0.736344,7.92958,0.335661,13.1302,0.129364,-0.99286,0.965892,3.8242e-07,1,-11.4257
-14.5984,0.886712,0.229321,3,7,0,16.8043,0.88,4.56869,0.258186,5.02678,0.0283855,-0.999635,0.996594,0.000122654,0.999877,-10.6144
-13.4217,0.961297,0.229321,2,5,0,16.4682,0.864062,7.21843,0.622733,3.54187,0.0362754,-0.99941,0.995069,7.01004e-07,0.999999,-9.81324
-15.2245,0.989877,0.229321,3,15,0,16.0526,0.9553,17.3592,0.744228,8.55765,0.00398825,-0.999992,0.999822,8.95517e-16,1,-9.90475
-14.6162,0.99796,0.229321,4,15,0,15.9407,0.895755,16.1444,0.35013,13.9259,0.0214978,-0.999788,0.997759,1.34699e-14,1,-10.3847
-14.4538,0.937238,0.229321,2,7,0,17.14,0.943549,12.213,0.94185,15.0672,0.00635304,-0.999981,0.999641,2.66531e-11,1,-10.0848
-14.2069,0.99948,0.229321,4,15,0,14.7154,0.920997,15.7849,0.324268,16.6943,0.0124049,-0.999928,0.99902,2.3709e-14,1,-9.79263
-13.4761,0.986495,0.229321,4,15,0,14.7106,0.879752,10.601,0.341247,11.879,0.028501,-0.999632,0.996573,8.41462e-10,1,-9.83986
-13.3322,0.998614,0.229321,3,11,0,13.6771,0.830924,6.37219,0.133777,1.17604,0.0555389,-0.998641,0.99061,4.19412e-06,0.999996,-9.84221
-13.3922,0.957025,0.229321,3,7,0,14.6569,0.761548,5.30358,0.257915,2.07872,0.107253,-0.995065,0.974425,4.48486e-05,0.999955,-10.0507
-13.5643,0.96346,0.229321,1,3,0,13.8516,0.771927,4.35364,0.126668,6.22529,0.0986231,-0.995815,0.977507,0.000258671,0.999741,-10.0571
-13.8684,0.992693,0.229321,2,7,0,14.4584,0.693475,3.65609,0.0751543,11.1102,0.170259,-0.987678,0.947811,0.00129928,0.998701,-10.4187
-13.9211,0.998522,0.229321,4,15,0,14.148,0.927001,12.2417,0.609935,13.5997,0.0106008,-0.999947,0.999226,2.65243e-11,1,-9.79011
-13.3781,0.998193,0.229321,3,15,0,14.3057,0.766718,5.47971,0.236828,6.75377,0.102918,-0.99545,0.975991,3.13419e-05,0.999969,-10.0421
-13.6804,0.968738,0.229321,3,7,0,14.0784,0.73163,5.98894,0.747398,3.57966,0.13367,-0.992383,0.964127,1.46402e-05,0.999985,-10.4908
-15.2732,0.847179,0.229321,2,5,0,15.6102,0.826005,2.95318,0.620709,11.6626,0.0587156,-0.998485,0.989784,0.00324144,0.996759,-11.2607
-13.4235,1,0.229321,3,7,0,15.5969,0.844618,9.04071,0.5683,18.8829,0.0471213,-0.999015,0.992678,2.1688e-08,1,-9.99724
-14.2429,0.923475,0.229321,2,5,0,14.9384,0.883131,5.3683,0.566565,12.5031,0.0269438,-0.99967,0.996851,2.51611e-05,0.999975,-10.3441
-14.5305,0.99536,0.229321,4,19,0,15.4687,0.921602,16.927,0.361554,5.56376,0.0122171,-0.99993,0.999042,2.44208e-15,1,-9.86306
-14.0128,0.990639,0.229321,3,15,0,15.9202,0.931167,13.0444,0.630971,9.53399,0.0094311,-0.999958,0.999351,5.28966e-12,1,-9.78187
-14.2506,0.999468,0.229321,4,15,0,14.3943,0.619942,3.97668,0.338494,2.41678,0.247162,-0.973696,0.906064,0.00104169,0.998958,-10.9681
-15.4312,0.813124,0.229321,2,3,0,15.7615,0.611338,5.81488,0.645175,8.60289,0.256482,-0.97158,0.900315,4.66363e-05,0.999953,-12.4152
-14.1665,0.982708,0.229321,2,3,0,15.8382,0.628689,3.988,0.909084,4.00974,0.237728,-0.975738,0.911729,0.000975893,0.999024,-10.8768
-14.1419,0.987639,0.229321,2,3,0,14.4187,0.631942,3.85359,0.778568,1.34195,0.234232,-0.976469,0.913789,0.00121249,0.998788,-10.8226
-13.6691,0.832417,0.229321,2,3,0,15.8092,0.710095,4.04936,0.92013,11.2733,0.153963,-0.989919,0.955365,0.000590209,0.99941,-10.2652
-13.3171,0.998503,0.229321,4,23,0,14.0443,0.849788,8.03931,0.456051,11.5571,0.0441088,-0.999134,0.993374,1.49337e-07,1,-9.8331
-13.5896,0.988292,0.229321,3,11,0,13.7042,0.893804,8.48305,0.126461,6.56211,0.0223008,-0.999773,0.997632,5.18457e-08,1,-9.82526
-14.1538,0.975446,0.229321,2,3,0,14.2736,0.919713,8.47753,0.476281,2.6196,0.0128088,-0.999924,0.998972,4.83007e-08,1,-10.1382
