# stan_version_major = 2
# stan_version_minor = 34
# stan_version_patch = 1
# model = W11_RL_asymmetric_model
# start_datetime = 2024-03-12 18:53:38 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 2000
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.05 (Default)
#       delta = 0.99
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 20
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/98/18p7fygn5473lcp5yfrz9s340000gn/T/RtmpLoYUAL/standata-151eb53196480.json
# init = 2 (Default)
# random
#   seed = 123
# output
#   file = /Users/emmaolsen/Library/Mobile Documents/com~apple~CloudDocs/cognitive_science/00_MS_cogsci/2_adv_cognitive_ modelling/ACMP2_EMMA/simmodels/W11_RL_asymmetric-202403121953-1-0970db.csv
#   diagnostic_file =  (Default)
#   refresh = 1000
#   sig_figs = -1 (Default)
#   profile_file = /Users/emmaolsen/Library/Mobile Documents/com~apple~CloudDocs/cognitive_science/00_MS_cogsci/2_adv_cognitive_ modelling/ACMP2_EMMA/simmodels/W11_RL_asymmetric-profile-202403121953-1-575717.csv
#   save_cmdstan_config = 0 (Default)
# num_threads = 2 (Default)
# stanc_version = stanc3 v2.34.0
# stancflags = --O1 --warn-pedantic --name=W11_RL_asymmetric_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha_pos,alpha_neg,temperature
# Adaptation terminated
# Step size = 0.118741
# Diagonal elements of inverse mass matrix:
# 1.90551, 0.662042, 1.74442
-18.2964,0.993258,0.118741,5,47,0,21.1471,0.786283,0.692182,9.3898
-15.2745,0.971847,0.118741,2,7,0,20.8307,0.790427,0.714376,5.22474
-16.116,0.982609,0.118741,3,7,0,16.2077,0.759633,0.689138,6.63959
-15.4079,0.999156,0.118741,5,47,0,16.6959,0.553668,0.858584,7.20794
-15.8006,0.997552,0.118741,4,15,0,15.9293,0.539787,0.888379,7.25818
-17.0072,0.995739,0.118741,4,23,0,18.2303,0.959103,0.844529,11.0509
-18.0804,0.996733,0.118741,4,31,0,21.7811,0.588159,0.628247,2.2913
-19.3311,0.999011,0.118741,5,31,0,22.0706,0.996428,0.806353,9.31299
-16.302,0.999785,0.118741,4,29,0,19.8249,0.887413,0.913339,8.57832
-15.7834,0.999734,0.118741,5,31,0,16.8821,0.77371,0.790589,3.73619
-16.4323,0.989732,0.118741,4,27,0,17.4549,0.398829,0.924434,12.2347
-16.9831,0.997466,0.118741,4,15,0,17.4435,0.333405,0.925764,8.88605
-18.2552,0.988121,0.118741,4,23,0,19.6077,0.750491,0.935072,4.30254
-17.7142,0.991858,0.118741,4,23,0,20.7413,0.500411,0.898764,3.84122
-16.7838,0.999532,0.118741,4,31,0,18.5432,0.894021,0.834167,12.1375
-16.1515,1,0.118741,3,7,0,16.8098,0.883373,0.840664,10.9666
-17.6508,0.982353,0.118741,4,31,0,18.2529,0.759007,0.955799,8.78613
-17.1721,0.998767,0.118741,4,23,0,18.8281,0.397423,0.939593,8.9904
-17.4648,0.999904,0.118741,5,31,0,18.8558,0.787191,0.889192,17.7363
-15.5167,0.996188,0.118741,4,23,0,18.2815,0.72084,0.897144,12.2379
-15.5772,0.996105,0.118741,4,23,0,16.3089,0.687373,0.789639,3.99586
-15.1692,0.999341,0.118741,4,31,0,15.9575,0.674069,0.829392,6.14844
-16.1447,0.994526,0.118741,4,31,0,18.3232,0.895833,0.917012,11.498
-16.431,0.998633,0.118741,4,31,0,17.8803,0.343614,0.907028,11.8176
-17.0349,0.999663,0.118741,5,31,0,18.0838,0.310322,0.93106,14.2301
-16.4793,0.999202,0.118741,5,31,0,17.9804,0.894088,0.871653,13.3718
-15.5907,0.999839,0.118741,4,15,0,16.6966,0.707351,0.910713,10.7038
-15.7824,0.998866,0.118741,5,31,0,16.2002,0.524017,0.906531,10.147
-18.3846,0.987637,0.118741,4,31,0,19.3869,0.93763,0.963846,14.487
-17.2404,0.998026,0.118741,4,15,0,19.6638,0.905403,0.937818,8.80401
-15.9455,0.999154,0.118741,3,15,0,18.0945,0.847616,0.918069,10.8073
-15.6015,0.995108,0.118741,4,31,0,19.9837,0.458441,0.839582,6.74189
-15.2831,0.998224,0.118741,4,31,0,16.1965,0.670995,0.846702,9.41909
-15.4822,0.99528,0.118741,3,15,0,15.7426,0.737647,0.852265,10.6175
-15.1938,0.999296,0.118741,4,23,0,15.8434,0.698933,0.821419,8.11547
-15.3016,0.993053,0.118741,4,15,0,15.9264,0.598054,0.808348,7.80244
-15.3236,0.997427,0.118741,4,31,0,16.1995,0.806205,0.851451,6.74918
-15.3364,0.999932,0.118741,5,47,0,15.4328,0.652259,0.724063,3.96917
-15.5629,0.993461,0.118741,5,31,0,16.6624,0.627376,0.881906,12.0718
-15.252,0.999936,0.118741,4,31,0,16.2771,0.642387,0.864712,9.2718
-15.1123,0.999563,0.118741,5,31,0,15.3469,0.757552,0.746565,5.02843
-15.3426,0.993433,0.118741,4,31,0,15.5825,0.739282,0.826009,8.9644
-18.057,0.998698,0.118741,4,15,0,18.1674,0.328285,0.960262,16.0622
-16.3335,0.999768,0.118741,5,31,0,19.1286,0.930105,0.59903,3.64823
-18.8827,0.942334,0.118741,5,31,0,20.8141,0.99386,0.904554,13.9761
-19.0163,0.993383,0.118741,4,15,0,20.034,0.990084,0.922765,7.54857
-20.2164,0.999147,0.118741,5,31,0,21.8942,0.995662,0.951994,15.945
-17.1946,0.999906,0.118741,5,31,0,20.6524,0.980789,0.816124,8.01793
-15.5092,0.991556,0.118741,4,15,0,17.9487,0.861298,0.807576,7.81058
-16.7066,0.996434,0.118741,4,23,0,17.936,0.964673,0.873244,10.1674
-15.5659,0.982214,0.118741,5,31,0,18.7309,0.616519,0.678892,5.1936
-15.7794,0.99994,0.118741,5,31,0,16.0761,0.910317,0.737576,5.77811
-16.8229,0.999111,0.118741,5,31,0,17.2461,0.239348,0.873952,8.90498
-16.2018,0.999539,0.118741,5,31,0,17.6819,0.521234,0.930786,12.2372
-17.2958,0.994922,0.118741,5,31,0,18.0808,0.970689,0.79442,8.92192
-18.0164,0.971188,0.118741,4,31,0,20.1485,0.821543,0.941599,5.64847
-17.4615,0.9997,0.118741,2,7,0,18.9244,0.816089,0.936812,6.47018
-16.9594,0.998153,0.118741,3,15,0,18.3329,0.812233,0.932601,7.39597
-16.6027,0.999662,0.118741,4,15,0,17.6205,0.823966,0.92729,8.02926
-16.3481,0.996764,0.118741,5,63,0,18.3093,0.877916,0.910595,15.0514
-15.6029,0.999309,0.118741,5,31,0,16.6205,0.818579,0.891693,8.35421
-15.4589,0.992151,0.118741,4,31,0,16.926,0.884658,0.783049,5.98813
-15.1912,0.998364,0.118741,4,31,0,16.5687,0.613216,0.75332,5.54895
-15.1493,0.999324,0.118741,3,7,0,15.2535,0.641174,0.762291,4.96464
-15.5233,0.99655,0.118741,4,31,0,16.7423,0.668538,0.903552,9.97181
-16.6838,0.982501,0.118741,4,15,0,18.5137,0.798829,0.821358,12.186
-15.4655,1,0.118741,3,7,0,16.8059,0.834399,0.877388,9.9582
-17.8002,0.969737,0.118741,4,15,0,18.5222,0.895377,0.950763,8.91896
-18.2014,1,0.118741,4,15,0,18.8535,0.909884,0.963579,12.3453
-17.3117,0.997326,0.118741,5,31,0,19.2979,0.959778,0.800078,9.86341
-19.8113,0.999889,0.118741,4,31,0,20.8099,0.997485,0.886647,6.18539
-18.628,0.999686,0.118741,4,15,0,20.3412,0.995748,0.825626,8.06484
-17.2967,0.999448,0.118741,5,31,0,18.9219,0.979692,0.888498,8.55413
-18.7513,0.998411,0.118741,4,27,0,19.1696,0.996119,0.867324,9.06972
-15.6899,0.999878,0.118741,5,31,0,19.0158,0.891522,0.669784,4.25724
-15.65,0.999562,0.118741,5,31,0,16.1803,0.608781,0.635259,3.76533
-15.6113,0.99892,0.118741,5,31,0,16.3998,0.740991,0.910389,12.4152
-16.0195,0.998911,0.118741,4,31,0,16.7942,0.762245,0.927168,14.7372
-15.2384,0.994999,0.118741,4,23,0,17.832,0.791414,0.774155,4.66385
-15.7508,0.991036,0.118741,3,15,0,16.5852,0.746395,0.851776,4.97407
-20.3025,0.959376,0.118741,3,15,0,22.5365,0.606409,0.78899,1.97821
-17.4424,1,0.118741,3,15,0,21.6759,0.583837,0.835235,2.96407
-16.011,0.981223,0.118741,3,7,0,19.3622,0.454751,0.801273,8.84265
-15.9708,0.998858,0.118741,5,31,0,17.0809,0.773804,0.648354,5.54526
-16.7491,0.982402,0.118741,5,47,0,17.9731,0.448477,0.920068,7.26733
-16.6731,0.997035,0.118741,5,31,0,17.9796,0.74963,0.65443,2.61064
-15.339,1,0.118741,3,7,0,16.9642,0.757848,0.73344,6.08343
-15.122,0.998115,0.118741,5,31,0,15.7792,0.656679,0.83218,7.26876
-16.6584,0.997645,0.118741,4,23,0,17.0606,0.88196,0.518604,3.99526
-15.9736,0.983471,0.118741,3,15,0,18.6282,0.859496,0.612335,3.21793
-16.1794,0.988809,0.118741,5,31,0,17.83,0.913241,0.870283,11.6036
-16.3132,0.999794,0.118741,4,31,0,16.8079,0.924545,0.850352,5.23373
-15.7568,0.997971,0.118741,4,31,0,16.8486,0.759501,0.79648,9.12194
-15.4388,0.99639,0.118741,4,31,0,16.5204,0.824511,0.853148,9.63568
-15.7805,0.99372,0.118741,3,7,0,15.9318,0.821527,0.828583,10.1276
-17.1126,0.970999,0.118741,3,15,0,18.4226,0.815147,0.925454,6.17655
-16.0608,1,0.118741,4,15,0,17.4546,0.788511,0.897961,14.7796
-16.0507,0.999016,0.118741,5,31,0,16.5463,0.575451,0.929457,12.9485
-15.3445,0.998469,0.118741,4,23,0,17.9354,0.837333,0.815175,5.55988
-15.4893,0.996154,0.118741,3,15,0,17.0776,0.55639,0.781386,4.47983
-15.47,0.997765,0.118741,4,15,0,15.771,0.615893,0.787813,7.91991
-15.9533,0.996478,0.118741,4,31,0,17.346,0.444288,0.878562,11.6852
-15.7942,0.988215,0.118741,4,31,0,18.7943,0.532969,0.872547,6.28315
-16.4695,0.978358,0.118741,4,31,0,19.9845,0.920539,0.851288,4.81743
-15.8833,0.999152,0.118741,5,31,0,16.9256,0.931935,0.756641,5.55252
-16.7762,0.984159,0.118741,5,31,0,18.1983,0.506523,0.920764,17.158
-16.2229,0.999997,0.118741,4,15,0,17.0453,0.489948,0.926753,13.767
-16.8024,0.989532,0.118741,4,23,0,18.6274,0.769672,0.937319,8.38357
-16.88,0.999995,0.118741,4,15,0,17.0133,0.786427,0.940633,8.7951
-16.7358,0.987798,0.118741,4,23,0,18.8682,0.642107,0.879048,4.15742
-18.0323,0.993725,0.118741,4,15,0,19.4529,0.528324,0.901948,3.52527
-17.0439,0.994153,0.118741,5,35,0,20.0962,0.284738,0.928355,12.9298
-18.1021,0.99213,0.118741,4,23,0,20.0884,0.926932,0.592221,2.33406
-16.5898,0.997649,0.118741,3,7,0,18.5728,0.93765,0.570363,3.57633
-15.4681,0.991271,0.118741,5,31,0,17.045,0.601639,0.773339,4.20183
-17.6076,0.95102,0.118741,3,15,0,20.6284,0.879161,0.917808,5.06134
-16.5782,0.992761,0.118741,4,23,0,18.304,0.867348,0.732917,8.05668
-19.0408,0.999373,0.118741,5,63,0,19.8984,0.977792,0.956077,11.2093
-17.4347,0.998067,0.118741,4,25,0,19.4897,0.937111,0.888175,15.7973
-15.4242,0.996745,0.118741,4,23,0,18.9968,0.580135,0.882809,9.95942
-16.6558,0.982877,0.118741,4,31,0,17.4119,0.673612,0.880595,4.2903
-19.49,0.991783,0.118741,4,31,0,20.9117,0.0826273,0.873078,16.1885
-19.5172,0.999455,0.118741,4,15,0,19.9498,0.0850468,0.895142,17.099
-19.443,0.998,0.118741,3,7,0,19.7471,0.0814348,0.897487,16.5151
-17.7754,0.999577,0.118741,4,15,0,19.9228,0.269871,0.913577,16.9684
-17.1646,0.995077,0.118741,5,31,0,19.3819,0.613237,0.863004,15.8989
-17.1975,0.99991,0.118741,4,31,0,17.5222,0.597577,0.857932,15.6207
-16.0501,1,0.118741,3,15,0,17.9465,0.74962,0.905375,15.2359
-16.2713,0.993019,0.118741,3,15,0,16.9891,0.775638,0.939587,14.0183
-17.5566,0.991609,0.118741,4,31,0,18.7371,0.606521,0.964088,13.413
-17.4626,0.998762,0.118741,4,31,0,18.9504,0.42853,0.947819,17.5174
-15.847,0.99751,0.118741,5,31,0,18.6032,0.923171,0.774991,4.7174
-16.2186,0.981046,0.118741,5,31,0,17.4229,0.646398,0.931872,10.1177
-16.2852,0.991243,0.118741,3,15,0,18.4975,0.564609,0.873343,14.2072
-15.5712,0.997678,0.118741,4,31,0,16.8056,0.647947,0.890134,7.75756
-17.4422,0.986825,0.118741,4,31,0,19.4259,0.977381,0.659112,5.35352
-15.6755,1,0.118741,5,31,0,17.809,0.839664,0.843669,10.1875
-15.3895,0.985046,0.118741,4,23,0,17.0062,0.675148,0.881669,7.99506
-15.3878,0.984055,0.118741,3,11,0,17.1793,0.694972,0.85306,10.273
-16.5287,0.969346,0.118741,3,15,0,19.4955,0.634515,0.702607,7.52089
-16.3515,0.996327,0.118741,4,15,0,18.0906,0.572305,0.693581,6.84374
-15.5538,0.98458,0.118741,2,7,0,17.4218,0.595696,0.757736,3.92822
-16.2666,0.995611,0.118741,4,31,0,17.464,0.504469,0.925633,14.812
-16.43,0.999679,0.118741,4,15,0,16.6106,0.560522,0.938655,15.2824
-18.9656,0.988324,0.118741,5,31,0,20.3467,0.994627,0.816818,9.82798
-17.6008,0.996745,0.118741,4,23,0,21.4762,0.973889,0.871106,12.9643
-15.9644,0.997567,0.118741,4,15,0,18.1545,0.888188,0.877689,6.73297
-16.1435,0.99319,0.118741,5,31,0,17.3107,0.788316,0.930668,15.0231
-16.4631,0.996239,0.118741,4,23,0,18.1453,0.885541,0.884726,5.59697
-17.5037,0.999044,0.118741,5,31,0,19.1654,0.873756,0.945899,18.2078
-16.2096,0.999025,0.118741,5,31,0,18.9695,0.829961,0.548947,3.15872
-18.2017,0.977209,0.118741,5,31,0,19.3042,0.955512,0.953657,16.8964
-17.9943,0.998694,0.118741,4,15,0,19.2933,0.93708,0.957595,16.0503
-17.0359,0.99972,0.118741,5,31,0,18.5614,0.835141,0.916334,17.8027
-17.3442,0.99661,0.118741,5,31,0,21.4651,0.945301,0.917584,7.2108
-20.5549,0.98108,0.118741,4,15,0,21.9749,0.893199,0.791593,15.9134
-18.1993,0.998525,0.118741,4,23,0,23.1471,0.345968,0.964358,15.8474
-18.9507,0.997315,0.118741,4,15,0,19.7121,0.184694,0.865282,16.2928
-18.838,1,0.118741,4,15,0,19.9444,0.104371,0.923779,14.7101
-18.3707,0.997452,0.118741,4,15,0,19.5564,0.135191,0.877944,14.4379
-17.7177,0.995846,0.118741,5,63,0,19.4654,0.988649,0.767915,4.22279
-18.2027,0.972219,0.118741,3,7,0,20.7717,0.986986,0.655247,2.94953
-17.1418,0.971714,0.118741,4,23,0,19.8668,0.980234,0.772861,4.39964
-16.4015,0.999967,0.118741,5,31,0,17.7058,0.958369,0.846184,8.31242
-16.0243,0.997705,0.118741,5,31,0,18.8216,0.893944,0.891571,12.3771
-15.4369,0.999194,0.118741,4,31,0,17.1488,0.807129,0.886316,10.2818
-15.4317,0.999346,0.118741,4,31,0,15.8531,0.83015,0.871533,9.78527
-15.5118,0.99965,0.118741,5,31,0,15.7387,0.485575,0.851206,7.59605
-15.7311,0.99297,0.118741,4,31,0,16.6778,0.710946,0.698198,6.21664
-15.9555,0.991002,0.118741,5,47,0,17.1773,0.437557,0.858457,6.0493
-15.5764,0.999711,0.118741,5,47,0,16.8862,0.677802,0.910286,11.3418
-18.5662,0.975426,0.118741,4,31,0,19.7845,0.460853,0.919432,19.4078
-19.4939,0.99142,0.118741,2,7,0,19.7626,0.435423,0.894215,19.5333
-15.7812,0.999259,0.118741,5,47,0,20.0093,0.897266,0.736417,6.11953
-15.1336,0.977735,0.118741,4,19,0,17.1483,0.647301,0.811138,7.14595
-15.838,0.997939,0.118741,4,15,0,16.2788,0.48923,0.671376,4.5465
-15.5535,0.985415,0.118741,4,31,0,17.5689,0.779301,0.897324,8.86797
-16.0782,0.996514,0.118741,4,31,0,16.5661,0.729085,0.934703,12.7364
-15.5719,0.999773,0.118741,4,15,0,16.4007,0.669735,0.907996,12.112
-17.4158,0.993583,0.118741,5,31,0,18.3237,0.98095,0.615557,4.01379
-16.2666,0.999716,0.118741,4,31,0,17.7172,0.9543,0.776099,4.82682
-17.2084,0.995399,0.118741,4,31,0,18.1752,0.975117,0.896614,11.8143
-16.2027,0.99678,0.118741,4,23,0,19.6962,0.89204,0.880472,12.8999
-16.0231,1,0.118741,3,7,0,16.2396,0.879327,0.883541,12.6098
-15.7944,0.99891,0.118741,5,31,0,16.898,0.877241,0.735611,6.49101
-16.9661,0.980456,0.118741,3,15,0,18.2193,0.857465,0.629181,6.24814
-17.3479,0.99493,0.118741,5,31,0,19.9434,0.345968,0.61454,4.74406
-15.4349,1,0.118741,3,7,0,17.878,0.556314,0.712045,4.34399
-16.3791,0.990731,0.118741,4,15,0,16.9081,0.459813,0.611449,3.84973
-15.6268,0.991695,0.118741,3,11,0,17.8718,0.568091,0.675254,3.76455
-15.6301,0.995143,0.118741,5,31,0,16.1643,0.485965,0.715916,4.78111
-15.3461,0.995362,0.118741,4,31,0,16.29,0.619017,0.809326,4.99638
-15.2695,0.999462,0.118741,4,31,0,16.1066,0.574537,0.748436,4.97276
-15.3256,0.997878,0.118741,4,31,0,15.5269,0.805685,0.72053,5.4789
-16.8835,0.980316,0.118741,5,39,0,18.3052,0.917868,0.922673,16.14
-16.4172,0.999998,0.118741,4,15,0,17.0913,0.917076,0.917233,13.6427
-15.3406,0.977061,0.118741,4,23,0,20.2351,0.555446,0.739384,4.79535
-15.2884,0.990205,0.118741,3,15,0,16.7717,0.673251,0.763903,4.28234
-15.1018,0.999983,0.118741,4,31,0,15.7481,0.708315,0.821128,6.29573
-15.079,0.99522,0.118741,2,7,0,15.4744,0.709791,0.815383,6.85292
-15.4938,0.992495,0.118741,4,23,0,16.0563,0.68048,0.902608,11.5565
-15.4852,0.999983,0.118741,4,15,0,15.5165,0.666101,0.898752,11.7265
-15.4738,0.993604,0.118741,4,23,0,16.5339,0.658687,0.885233,11.7468
-15.6313,0.987101,0.118741,4,23,0,16.9722,0.853741,0.893698,9.89443
-17.3144,0.998174,0.118741,4,31,0,17.9733,0.809236,0.951287,17.9028
-19.3937,0.996968,0.118741,5,31,0,20.2411,0.109738,0.904091,17.8682
-19.5445,0.996259,0.118741,4,15,0,21.3479,0.0708398,0.864116,13.4911
-18.1013,0.989212,0.118741,3,7,0,20.2314,0.128083,0.886112,12.2213
-15.9685,0.999271,0.118741,5,31,0,18.6653,0.915848,0.794143,4.44166
-16.0385,0.99091,0.118741,4,31,0,19.2996,0.526532,0.908032,14.3151
-19.1813,0.987082,0.118741,5,31,0,19.8674,0.996324,0.900084,8.34918
-19.4885,0.995435,0.118741,5,63,0,22.3042,0.995662,0.932341,14.7433
-20.2608,0.998857,0.118741,4,15,0,20.5008,0.998061,0.899192,14.7737
-17.0213,0.991255,0.118741,5,31,0,22.0016,0.917374,0.943364,14.709
-17.5226,0.997916,0.118741,3,15,0,18.3598,0.950003,0.928791,16.8755
-17.7012,0.998734,0.118741,4,15,0,18.0175,0.959987,0.944079,15.269
-15.7323,0.999995,0.118741,5,31,0,18.401,0.91613,0.830124,6.8572
-16.3169,0.979912,0.118741,4,31,0,18.1627,0.856786,0.818641,10.7804
-16.384,0.994829,0.118741,4,15,0,18.7246,0.691966,0.639653,2.76541
-15.62,0.995013,0.118741,2,3,0,16.581,0.733709,0.636692,3.3784
-15.9699,0.979826,0.118741,4,23,0,18.2385,0.929004,0.860126,8.76108
-16.9734,0.99787,0.118741,5,31,0,17.4188,0.350149,0.925588,15.6607
-15.6414,0.997135,0.118741,4,31,0,17.9266,0.904624,0.825765,6.37035
-16.6534,0.997394,0.118741,4,27,0,17.4328,0.966721,0.854665,8.91023
-16.4587,0.999777,0.118741,5,31,0,17.848,0.831966,0.522619,4.00887
-15.8599,0.999348,0.118741,4,23,0,18.3311,0.785587,0.906666,8.18342
-18.6927,0.99705,0.118741,4,31,0,19.2822,0.969115,0.935768,18.4925
-18.1222,0.986737,0.118741,5,31,0,22.3689,0.953987,0.521804,4.95637
-17.3632,0.998553,0.118741,5,31,0,19.9535,0.214217,0.886356,13.0796
-17.6524,0.998699,0.118741,4,31,0,18.8207,0.960924,0.94259,15.0076
-17.7693,0.997172,0.118741,4,31,0,18.6368,0.942521,0.95323,13.6114
-18.6567,0.993052,0.118741,5,31,0,20.5691,0.939406,0.726278,9.9297
-18.3464,1,0.118741,2,3,0,18.7298,0.937522,0.736289,9.9005
-18.9014,0.998619,0.118741,4,19,0,20.065,0.950998,0.726953,10.0283
-16.2275,0.999763,0.118741,3,7,0,19.0501,0.93397,0.787317,7.76221
-16.1174,0.9956,0.118741,3,15,0,16.6835,0.929011,0.820616,4.97495
-17.4665,0.978602,0.118741,4,19,0,20.2291,0.811016,0.938701,6.64999
-18.3612,0.999779,0.118741,3,7,0,18.5966,0.749515,0.953059,5.77731
-16.6588,0.99774,0.118741,4,15,0,20.7631,0.848477,0.939794,16.2177
-16.0857,0.998539,0.118741,5,31,0,17.809,0.357536,0.803361,7.3864
-15.4445,0.999065,0.118741,3,15,0,16.5723,0.491777,0.828783,6.90921
-16.0112,0.997475,0.118741,5,47,0,16.52,0.381913,0.750912,5.55917
-19.031,0.956122,0.118741,5,31,0,19.8042,0.979311,0.956303,16.8362
-18.8098,0.998724,0.118741,4,31,0,20.552,0.956053,0.961749,17.5304
-16.6092,0.999251,0.118741,5,31,0,20.7741,0.62481,0.914252,17.2132
-15.2998,0.9952,0.118741,5,37,0,18.0952,0.786736,0.704689,5.12325
-15.6641,0.993289,0.118741,3,7,0,16.1341,0.790097,0.677876,3.30042
-15.8559,0.996654,0.118741,5,31,0,16.5347,0.462502,0.874556,11.3491
-15.5778,0.988692,0.118741,4,23,0,17.2237,0.734777,0.898541,12.6828
-17.1379,0.994552,0.118741,5,31,0,17.8511,0.98245,0.746684,5.48414
-17.2025,0.996414,0.118741,4,15,0,17.7408,0.981419,0.694705,3.90055
-16.2595,0.994181,0.118741,5,31,0,18.0097,0.950782,0.835069,6.1684
-16.3901,0.999979,0.118741,5,31,0,16.837,0.36819,0.911927,12.3861
-17.876,0.989279,0.118741,5,31,0,19.1084,0.902555,0.59747,6.37689
-16.0256,0.997269,0.118741,3,7,0,18.4357,0.92343,0.664283,3.71472
-15.3797,0.999165,0.118741,4,31,0,16.9906,0.685926,0.892892,10.1512
-15.9281,0.992926,0.118741,4,15,0,16.6821,0.890466,0.903341,10.1977
-15.4159,0.999371,0.118741,4,31,0,17.1007,0.837294,0.869827,8.30696
-16.2113,0.978225,0.118741,4,31,0,17.6933,0.775288,0.839632,12.1823
-16.9677,0.998116,0.118741,4,23,0,17.0972,0.637601,0.953415,11.8485
-15.9815,0.997545,0.118741,5,31,0,17.6171,0.881733,0.705069,6.155
-15.5287,0.999432,0.118741,5,31,0,16.6029,0.505571,0.77455,4.73306
-15.186,0.986714,0.118741,4,15,0,16.6827,0.735391,0.711517,4.34847
-15.3848,0.994662,0.118741,5,31,0,15.6667,0.567178,0.796004,7.52661
-15.2772,0.986911,0.118741,3,15,0,16.479,0.771339,0.828714,8.57241
-16.6748,0.969057,0.118741,4,15,0,18.0986,0.880995,0.897576,5.76251
-16.9284,0.999553,0.118741,3,7,0,16.9792,0.884179,0.905269,5.70871
-16.1918,0.997255,0.118741,4,31,0,17.988,0.840734,0.92573,14.8861
-16.7703,0.998494,0.118741,4,15,0,16.9541,0.920498,0.934718,14.2388
-18.5157,0.989913,0.118741,4,15,0,19.7214,0.966065,0.953038,10.7985
-19.9329,0.999342,0.118741,4,31,0,21.1971,0.996474,0.896114,15.4935
-20.3811,0.996163,0.118741,4,15,0,21.3756,0.996687,0.890697,16.2112
-20.7581,0.991124,0.118741,5,31,0,23.6525,0.048589,0.864825,16.4067
-19.3027,0.973885,0.118741,3,11,0,22.3596,0.130118,0.855538,15.9088
-16.4976,0.999331,0.118741,4,15,0,19.6577,0.295131,0.886537,10.0937
-16.175,0.991076,0.118741,5,31,0,17.8307,0.510606,0.900515,6.95966
-16.6109,0.996093,0.118741,4,31,0,18.1727,0.587652,0.923222,17.2051
-16.5836,0.994314,0.118741,5,39,0,18.1009,0.85749,0.621211,5.6534
-15.4096,0.968314,0.118741,3,11,0,18.8597,0.870712,0.787429,6.40916
-15.4193,0.991582,0.118741,5,63,0,16.8076,0.58934,0.722216,4.05466
-15.7624,0.995852,0.118741,5,31,0,15.9165,0.886739,0.796653,4.45799
-16.4114,0.99381,0.118741,5,31,0,17.4012,0.872699,0.932438,14.7178
-16.931,0.999426,0.118741,4,15,0,17.0731,0.927358,0.933352,15.4094
-18.5513,0.987386,0.118741,4,31,0,22.0916,0.544614,0.971565,17.673
-15.1756,0.993699,0.118741,4,31,0,19.4659,0.628766,0.822485,7.64551
-15.4294,0.996309,0.118741,3,15,0,15.5713,0.574485,0.838559,5.81229
-15.5442,0.997633,0.118741,4,15,0,15.8884,0.666401,0.749819,7.09853
-16.5027,0.981734,0.118741,4,15,0,17.3896,0.466435,0.855148,4.44718
-16.6201,0.996467,0.118741,3,15,0,17.5167,0.607279,0.86182,3.9332
-17.7455,0.986907,0.118741,3,7,0,18.162,0.537353,0.844923,2.9639
-17.2588,0.997795,0.118741,4,15,0,18.9739,0.403783,0.838383,3.68664
-16.9377,0.999731,0.118741,4,31,0,18.1339,0.9269,0.835786,11.859
-16.6641,0.999202,0.118741,5,31,0,17.8781,0.937475,0.889578,13.3773
-16.7392,0.992089,0.118741,3,15,0,17.97,0.870831,0.853105,13.4399
-16.8977,0.999576,0.118741,4,31,0,17.4644,0.799298,0.818288,3.04905
-16.9529,0.983156,0.118741,2,3,0,17.5731,0.797646,0.824258,3.06412
-16.1884,1,0.118741,5,31,0,17.4246,0.470584,0.877438,13.2554
-16.368,1,0.118741,5,31,0,16.7,0.837469,0.938512,13.4159
-15.6512,0.999647,0.118741,5,31,0,16.7006,0.497205,0.829597,9.13602
-15.6625,0.999999,0.118741,4,31,0,15.7957,0.485677,0.825856,8.87518
-15.3522,0.997198,0.118741,4,15,0,16.4195,0.581738,0.871645,9.17152
-16.3492,0.994262,0.118741,4,31,0,16.8101,0.710648,0.943074,13.4951
-15.841,0.999561,0.118741,4,31,0,17.0853,0.613298,0.917358,10.024
-18.3422,0.985878,0.118741,4,23,0,19.5361,0.926944,0.885516,17.7139
-17.6246,0.999889,0.118741,3,7,0,18.4103,0.928154,0.905632,17.3736
-15.8458,0.999631,0.118741,5,63,0,18.1865,0.7851,0.851368,4.8498
-15.2409,0.993876,0.118741,4,15,0,17.1094,0.750391,0.722469,4.09883
-16.3701,0.967076,0.118741,5,31,0,17.7282,0.937663,0.903904,11.01
-15.8879,0.999999,0.118741,4,15,0,16.5505,0.919938,0.859338,9.00012
-16.869,0.975837,0.118741,4,23,0,19.7983,0.723391,0.900222,17.3488
-16.9934,0.999776,0.118741,5,31,0,17.4675,0.870393,0.947789,16.1961
-16.1864,0.996872,0.118741,4,31,0,18.0007,0.689102,0.881243,14.6867
